id,date,type,description,payment_method,bank,value,categories,notes
2491,2023-07-14,CREDITO,anonimizado,PIX,INTER,35.0,Recebimento,anonimizado
2492,2023-07-14,DEBITO,anonimizado,PIX,INTER,1469.8,Despesa,anonimizado
2493,2023-07-14,DEBITO,anonimizado,PIX,INTER,52.54,Despesa,anonimizado
2494,2023-07-14,DEBITO,anonimizado,PIX,INTER,409.24,Despesa,anonimizado
2495,2023-07-14,DEBITO,anonimizado,PIX,INTER,126.57,Despesa,anonimizado
2496,2023-07-17,DEBITO,anonimizado,PIX,INTER,200.0,Despesa,anonimizado
2497,2023-07-17,CREDITO,anonimizado,PIX,INTER,185.0,Recebimento,anonimizado
2498,2023-07-18,DEBITO,anonimizado,BOLETO,INTER,196.56,Despesa,anonimizado
2499,2023-07-18,DEBITO,anonimizado,BOLETO,INTER,712.29,Despesa,anonimizado
2500,2023-07-18,DEBITO,anonimizado,PIX,INTER,181.75,Despesa,anonimizado
2501,2023-07-18,DEBITO,anonimizado,CARTAO,INTER,8.9,Despesa,anonimizado
2502,2023-07-18,DEBITO,anonimizado,CARTAO,INTER,8.9,Despesa,anonimizado
2503,2023-07-19,CREDITO,anonimizado,PIX,INTER,440.0,Recebimento,anonimizado
2504,2023-07-19,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2505,2023-07-19,CREDITO,anonimizado,PIX,INTER,240.0,Recebimento,anonimizado
2506,2023-07-19,DEBITO,anonimizado,PIX,INTER,2695.34,Despesa,anonimizado
2507,2023-07-19,DEBITO,anonimizado,PIX,INTER,1114.6,Despesa,anonimizado
2508,2023-07-20,CREDITO,anonimizado,PIX,INTER,480.0,Recebimento,anonimizado
2509,2023-07-20,CREDITO,anonimizado,PIX,INTER,580.0,Recebimento,anonimizado
2510,2023-07-20,CREDITO,anonimizado,PIX,INTER,395.0,Recebimento,anonimizado
2511,2023-07-21,DEBITO,anonimizado,PIX,INTER,40.0,Despesa,anonimizado
2512,2023-07-21,CREDITO,anonimizado,PIX,INTER,545.0,Recebimento,anonimizado
2513,2023-07-24,CREDITO,anonimizado,PIX,INTER,240.0,Recebimento,anonimizado
2514,2023-07-24,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2515,2023-07-24,DEBITO,anonimizado,PIX,INTER,35.0,Despesa,anonimizado
2516,2023-07-24,DEBITO,anonimizado,CARTAO,INTER,59.98,Despesa,anonimizado
2517,2023-07-24,DEBITO,anonimizado,PIX,INTER,76.0,Despesa,anonimizado
2518,2023-07-25,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2519,2023-07-25,DEBITO,anonimizado,PIX,INTER,465.67,Despesa,anonimizado
2520,2023-07-25,CREDITO,anonimizado,PIX,INTER,730.0,Recebimento,anonimizado
2521,2023-07-27,CREDITO,anonimizado,PIX,INTER,380.0,Recebimento,anonimizado
2522,2023-07-27,DEBITO,anonimizado,PIX,INTER,45.0,Despesa,anonimizado
2523,2023-07-28,CREDITO,anonimizado,PIX,INTER,1400.0,Recebimento,anonimizado
2524,2023-07-28,CREDITO,anonimizado,PIX,INTER,340.0,Recebimento,anonimizado
2525,2023-07-28,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
2526,2023-07-28,CREDITO,anonimizado,PIX,INTER,435.0,Recebimento,anonimizado
2527,2023-07-31,DEBITO,anonimizado,CARTAO,INTER,25.49,Despesa,anonimizado
2528,2023-07-31,DEBITO,anonimizado,PIX,INTER,90.94,Despesa,anonimizado
2529,2023-07-31,DEBITO,anonimizado,PIX,INTER,394.36,Despesa,anonimizado
2530,2023-07-31,DEBITO,anonimizado,PIX,INTER,276.0,Despesa,anonimizado
2531,2023-07-31,DEBITO,anonimizado,PIX,INTER,120.0,Despesa,anonimizado
2532,2023-07-31,DEBITO,anonimizado,PIX,INTER,1100.0,Despesa,anonimizado
2533,2023-07-31,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2534,2023-08-01,CREDITO,anonimizado,PIX,INTER,389.0,Recebimento,anonimizado
2535,2023-08-01,DEBITO,anonimizado,CARTAO,INTER,64.8,Despesa,anonimizado
2536,2023-08-02,CREDITO,anonimizado,PIX,INTER,470.0,Recebimento,anonimizado
2537,2023-08-02,DEBITO,anonimizado,BOLETO,INTER,92.79,Despesa,anonimizado
2538,2023-08-02,DEBITO,anonimizado,PIX,INTER,66.35,Despesa,anonimizado
2539,2023-08-02,DEBITO,anonimizado,BOLETO,INTER,204.88,Despesa,anonimizado
2540,2023-08-03,DEBITO,anonimizado,PIX,INTER,200.0,Despesa,anonimizado
2541,2023-08-04,DEBITO,anonimizado,PIX,INTER,937.1,Despesa,anonimizado
2542,2023-08-04,DEBITO,anonimizado,PIX,INTER,1335.0,Despesa,anonimizado
2543,2023-08-04,DEBITO,anonimizado,PIX,INTER,523.0,Despesa,anonimizado
2544,2023-08-04,DEBITO,anonimizado,PIX,INTER,5662.6,Despesa,anonimizado
2545,2023-08-07,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2546,2023-08-07,DEBITO,anonimizado,CARTAO,INTER,8.9,Despesa,anonimizado
2547,2023-08-07,DEBITO,anonimizado,CARTAO,INTER,35.0,Despesa,anonimizado
2548,2023-08-07,DEBITO,anonimizado,CARTAO,INTER,8.9,Despesa,anonimizado
2549,2023-08-07,DEBITO,anonimizado,CARTAO,INTER,39.8,Despesa,anonimizado
2550,2023-08-07,CREDITO,anonimizado,PIX,INTER,350.0,Recebimento,anonimizado
2551,2023-08-07,DEBITO,anonimizado,PIX,INTER,1350.0,Despesa,anonimizado
2552,2023-08-08,CREDITO,anonimizado,PIX,INTER,385.0,Recebimento,anonimizado
2553,2023-08-15,CREDITO,anonimizado,PIX,INTER,20.0,Recebimento,anonimizado
2554,2023-08-15,DEBITO,anonimizado,PIX,INTER,45.0,Despesa,anonimizado
2555,2023-08-16,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2556,2023-08-17,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2557,2023-08-17,CREDITO,anonimizado,PIX,INTER,470.0,Recebimento,anonimizado
2558,2023-08-18,DEBITO,anonimizado,PIX,INTER,800.0,Despesa,anonimizado
2559,2023-08-18,DEBITO,anonimizado,PIX,INTER,561.32,Despesa,anonimizado
2560,2023-08-18,DEBITO,anonimizado,PIX,INTER,3570.11,Despesa,anonimizado
2561,2023-08-18,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2562,2023-08-21,CREDITO,anonimizado,PIX,INTER,890.0,Recebimento,anonimizado
2563,2023-08-21,CREDITO,anonimizado,PIX,INTER,3955.0,Recebimento,anonimizado
2564,2023-08-21,CREDITO,anonimizado,PIX,INTER,400.0,Recebimento,anonimizado
2565,2023-08-21,CREDITO,anonimizado,PIX,INTER,430.0,Recebimento,anonimizado
2566,2023-08-22,CREDITO,anonimizado,PIX,INTER,460.0,Recebimento,anonimizado
2567,2023-08-22,CREDITO,anonimizado,PIX,INTER,90.0,Recebimento,anonimizado
2568,2023-08-22,CREDITO,anonimizado,PIX,INTER,90.0,Recebimento,anonimizado
2569,2023-08-22,CREDITO,anonimizado,PIX,INTER,460.0,Recebimento,anonimizado
2570,2023-08-22,CREDITO,anonimizado,PIX,INTER,550.0,Recebimento,anonimizado
2571,2023-08-22,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2572,2023-08-23,CREDITO,anonimizado,PIX,INTER,560.0,Recebimento,anonimizado
2573,2023-08-23,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2574,2023-08-23,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2575,2023-08-24,CREDITO,anonimizado,PIX,INTER,510.0,Recebimento,anonimizado
2576,2023-08-25,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2577,2023-08-28,CREDITO,anonimizado,PIX,INTER,35.0,Recebimento,anonimizado
2578,2023-08-28,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2579,2023-08-29,CREDITO,anonimizado,PIX,INTER,490.0,Recebimento,anonimizado
2580,2023-08-30,CREDITO,anonimizado,PIX,INTER,480.0,Recebimento,anonimizado
2581,2023-08-30,CREDITO,anonimizado,PIX,INTER,365.0,Recebimento,anonimizado
2582,2023-08-30,CREDITO,anonimizado,PIX,INTER,1000.0,Recebimento,anonimizado
2583,2023-08-30,CREDITO,anonimizado,PIX,INTER,160.0,Recebimento,anonimizado
2584,2023-08-31,DEBITO,anonimizado,PIX,INTER,220.0,Despesa,anonimizado
2585,2023-08-31,DEBITO,anonimizado,PIX,INTER,228.0,Despesa,anonimizado
2586,2023-08-31,DEBITO,anonimizado,PIX,INTER,200.0,Despesa,anonimizado
2587,2023-09-01,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2588,2023-09-04,DEBITO,anonimizado,PIX,INTER,1700.0,Despesa,anonimizado
2589,2023-09-04,DEBITO,anonimizado,PIX,INTER,89.7,Despesa,anonimizado
2590,2023-09-04,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2591,2023-09-06,CREDITO,anonimizado,PIX,INTER,700.0,Recebimento,anonimizado
2592,2023-09-06,DEBITO,anonimizado,PIX,INTER,1674.86,Despesa,anonimizado
2593,2023-09-06,DEBITO,anonimizado,PIX,INTER,1335.0,Despesa,anonimizado
2594,2023-09-06,DEBITO,anonimizado,PIX,INTER,523.0,Despesa,anonimizado
2595,2023-09-06,DEBITO,anonimizado,PIX,INTER,1603.3,Despesa,anonimizado
2596,2023-09-06,DEBITO,anonimizado,PIX,INTER,1335.0,Despesa,anonimizado
2597,2023-09-06,DEBITO,anonimizado,PIX,INTER,216.0,Despesa,anonimizado
2598,2023-09-06,DEBITO,anonimizado,BOLETO,INTER,500.19,Despesa,anonimizado
2599,2023-09-06,CREDITO,anonimizado,PIX,INTER,565.0,Recebimento,anonimizado
2600,2023-09-06,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
2601,2023-09-06,CREDITO,anonimizado,PIX,INTER,420.0,Recebimento,anonimizado
2602,2023-09-11,CREDITO,anonimizado,PIX,INTER,1454.0,Recebimento,anonimizado
2603,2023-09-11,CREDITO,anonimizado,PIX,INTER,290.0,Recebimento,anonimizado
2604,2023-09-11,CREDITO,anonimizado,PIX,INTER,205.0,Recebimento,anonimizado
2605,2023-09-11,DEBITO,anonimizado,PIX,INTER,75.5,Despesa,anonimizado
2606,2023-09-12,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
2607,2023-09-12,CREDITO,anonimizado,PIX,INTER,1000.0,Recebimento,anonimizado
2608,2023-09-12,DEBITO,anonimizado,PIX,INTER,70.0,Despesa,anonimizado
2609,2023-09-12,DEBITO,anonimizado,CARTÃO,INTER,23.69,Despesa,anonimizado
2610,2023-09-12,DEBITO,anonimizado,CARTÃO,INTER,31.0,Despesa,anonimizado
2611,2023-09-12,DEBITO,anonimizado,PIX,INTER,262.92,Despesa,anonimizado
2612,2023-09-13,CREDITO,anonimizado,PIX,INTER,115.0,Recebimento,anonimizado
2613,2023-09-13,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2614,2023-09-14,DEBITO,anonimizado,CARTÃO,INTER,12.0,Despesa,anonimizado
2615,2023-09-14,DEBITO,anonimizado,CARTÃO,INTER,15.0,Despesa,anonimizado
2616,2023-09-14,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2617,2023-09-14,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2618,2023-09-14,CREDITO,anonimizado,PIX,INTER,225.0,Recebimento,anonimizado
2619,2023-09-15,CREDITO,anonimizado,PIX,INTER,670.0,Recebimento,anonimizado
2620,2023-09-15,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2621,2023-09-18,CREDITO,anonimizado,PIX,INTER,145.0,Recebimento,anonimizado
2622,2023-09-18,CREDITO,anonimizado,PIX,INTER,650.0,Recebimento,anonimizado
2623,2023-09-18,CREDITO,anonimizado,PIX,INTER,380.0,Recebimento,anonimizado
2624,2023-09-19,CREDITO,anonimizado,PIX,INTER,380.0,Recebimento,anonimizado
2625,2023-09-19,CREDITO,anonimizado,PIX,INTER,890.0,Recebimento,anonimizado
2626,2023-09-19,DEBITO,anonimizado,PIX,INTER,104.13,Despesa,anonimizado
2627,2023-09-20,CREDITO,anonimizado,PIX,INTER,60.0,Recebimento,anonimizado
2628,2023-09-20,CREDITO,anonimizado,PIX,INTER,460.0,Recebimento,anonimizado
2629,2023-09-20,CREDITO,anonimizado,PIX,INTER,360.0,Recebimento,anonimizado
2630,2023-09-20,CREDITO,anonimizado,PIX,INTER,140.0,Recebimento,anonimizado
2631,2023-09-20,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2632,2023-09-20,DEBITO,anonimizado,PIX,INTER,4491.84,Despesa,anonimizado
2633,2023-09-20,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2634,2023-09-20,DEBITO,anonimizado,PIX,INTER,600.0,Despesa,anonimizado
2635,2023-09-20,CREDITO,anonimizado,PIX,INTER,592.0,Recebimento,anonimizado
2636,2023-09-21,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2637,2023-09-21,CREDITO,anonimizado,PIX,INTER,20.0,Recebimento,anonimizado
2638,2023-09-21,CREDITO,anonimizado,PIX,INTER,15.0,Recebimento,anonimizado
2639,2023-09-24,DEBITO,anonimizado,PIX,INTER,40.0,Despesa,anonimizado
2640,2023-09-25,CREDITO,anonimizado,PIX,INTER,340.0,Recebimento,anonimizado
2641,2023-09-25,DEBITO,anonimizado,PIX,INTER,30.0,Despesa,anonimizado
2642,2023-09-26,CREDITO,anonimizado,PIX,INTER,470.0,Recebimento,anonimizado
2643,2023-09-26,CREDITO,anonimizado,PIX,INTER,35.0,Recebimento,anonimizado
2644,2023-09-26,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
2645,2023-09-27,CREDITO,anonimizado,PIX,INTER,80.0,Recebimento,anonimizado
2646,2023-09-27,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2647,2023-09-27,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2648,2023-09-28,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2649,2023-09-29,CREDITO,anonimizado,PIX,INTER,430.0,Recebimento,anonimizado
2650,2023-09-29,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
2651,2023-10-02,CREDITO,anonimizado,PIX,INTER,480.0,Recebimento,anonimizado
2652,2023-10-02,CREDITO,anonimizado,PIX,INTER,100.0,Recebimento,anonimizado
2653,2023-10-02,CREDITO,anonimizado,PIX,INTER,190.0,Recebimento,anonimizado
2654,2023-10-02,DEBITO,anonimizado,CARTÃO,INTER,50.0,Despesa,anonimizado
2655,2023-10-02,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2656,2023-10-02,CREDITO,anonimizado,PIX,INTER,390.0,Recebimento,anonimizado
2657,2023-10-02,DEBITO,anonimizado,BOLETO,INTER,92.79,Despesa,anonimizado
2658,2023-10-02,DEBITO,anonimizado,PIX,INTER,689.66,Despesa,anonimizado
2659,2023-10-03,CREDITO,anonimizado,PIX,INTER,430.0,Recebimento,anonimizado
2660,2023-10-04,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
2661,2023-10-04,DEBITO,anonimizado,CARTÃO,INTER,40.85,Despesa,anonimizado
2662,2023-10-04,CREDITO,anonimizado,PIX,INTER,60.0,Recebimento,anonimizado
2663,2023-10-04,CREDITO,anonimizado,TRANSFERENCIA,INTER,8810.72,Recebimento,anonimizado
2664,2023-10-04,CREDITO,anonimizado,TRANSFERENCIA,INTER,1189.28,Recebimento,anonimizado
2665,2023-10-04,DEBITO,anonimizado,PIX,INTER,10000.0,Despesa,anonimizado
2666,2023-10-04,CREDITO,anonimizado,PIX,INTER,30000.0,Recebimento,anonimizado
2667,2023-10-04,CREDITO,anonimizado,PIX,INTER,25.0,Recebimento,anonimizado
2668,2023-10-05,DEBITO,anonimizado,PIX,INTER,30000.0,Despesa,anonimizado
2669,2023-10-06,CREDITO,anonimizado,PIX,INTER,110.5,Recebimento,anonimizado
2670,2023-10-06,DEBITO,anonimizado,PIX,INTER,1744.41,Despesa,anonimizado
2671,2023-10-06,DEBITO,anonimizado,PIX,INTER,1535.67,Despesa,anonimizado
2672,2023-10-06,DEBITO,anonimizado,PIX,INTER,1606.66,Despesa,anonimizado
2673,2023-10-06,DEBITO,anonimizado,BOLETO,INTER,5100.91,Despesa,anonimizado
2674,2023-10-06,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
2675,2023-10-06,CREDITO,anonimizado,PIX,INTER,340.0,Recebimento,anonimizado
2676,2023-10-06,DEBITO,anonimizado,CARTÃO,INTER,28.26,Despesa,anonimizado
2677,2023-10-09,DEBITO,anonimizado,CARTÃO,INTER,74.7,Despesa,anonimizado
2678,2023-10-09,DEBITO,anonimizado,CARTÃO,INTER,44.7,Despesa,anonimizado
2679,2023-10-09,DEBITO,anonimizado,CARTÃO,INTER,17.94,Despesa,anonimizado
2680,2023-10-09,DEBITO,anonimizado,CARTÃO,INTER,73.0,Despesa,anonimizado
2681,2023-10-09,DEBITO,anonimizado,CARTÃO,INTER,29.5,Despesa,anonimizado
2682,2023-10-09,DEBITO,anonimizado,CARTÃO,INTER,9.0,Despesa,anonimizado
2683,2023-10-09,CREDITO,anonimizado,PIX,INTER,110.0,Recebimento,anonimizado
2684,2023-10-09,CREDITO,anonimizado,PIX,INTER,500.0,Recebimento,anonimizado
2685,2023-10-10,CREDITO,anonimizado,PIX,INTER,20.0,Recebimento,anonimizado
2686,2023-10-10,CREDITO,anonimizado,PIX,INTER,365.0,Recebimento,anonimizado
2687,2023-10-10,CREDITO,anonimizado,PIX,INTER,350.0,Recebimento,anonimizado
2688,2023-10-10,CREDITO,anonimizado,PIX,INTER,390.0,Recebimento,anonimizado
2689,2023-10-10,CREDITO,anonimizado,PIX,INTER,210.0,Recebimento,anonimizado
2690,2023-10-10,CREDITO,anonimizado,PIX,INTER,500.0,Recebimento,anonimizado
2691,2023-10-10,CREDITO,anonimizado,PIX,INTER,32.5,Recebimento,anonimizado
2692,2023-10-11,DEBITO,anonimizado,CARTÃO,INTER,15.38,Despesa,anonimizado
2693,2023-10-11,DEBITO,anonimizado,BOLETO,INTER,2447.07,Despesa,anonimizado
2694,2023-10-11,DEBITO,anonimizado,PIX,INTER,520.0,Despesa,anonimizado
2695,2023-10-11,DEBITO,anonimizado,BOLETO,INTER,158.45,Despesa,anonimizado
2696,2023-10-11,DEBITO,anonimizado,BOLETO,INTER,56.24,Despesa,anonimizado
2697,2023-10-11,DEBITO,anonimizado,BOLETO,INTER,472.7,Despesa,anonimizado
2698,2023-10-11,CREDITO,anonimizado,PIX,INTER,350.0,Recebimento,anonimizado
2699,2023-10-11,CREDITO,anonimizado,PIX,INTER,365.0,Recebimento,anonimizado
2700,2023-10-16,CREDITO,anonimizado,PIX,INTER,120.0,Recebimento,anonimizado
2701,2023-10-17,CREDITO,anonimizado,PIX,INTER,200.0,Recebimento,anonimizado
2702,2023-10-19,CREDITO,anonimizado,PIX,INTER,480.0,Recebimento,anonimizado
2703,2023-10-19,CREDITO,anonimizado,PIX,INTER,540.0,Recebimento,anonimizado
2704,2023-10-20,CREDITO,anonimizado,PIX,INTER,645.0,Recebimento,anonimizado
2705,2023-10-20,DEBITO,anonimizado,BOLETO,INTER,4065.68,Despesa,anonimizado
2706,2023-10-20,DEBITO,anonimizado,PIX,INTER,696.04,Despesa,anonimizado
2707,2023-10-20,DEBITO,anonimizado,PIX,INTER,800.0,Despesa,anonimizado
2708,2023-10-20,CREDITO,anonimizado,PIX,INTER,340.0,Recebimento,anonimizado
2709,2023-10-20,CREDITO,anonimizado,PIX,INTER,15.0,Recebimento,anonimizado
2710,2023-10-20,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2711,2023-10-23,DEBITO,anonimizado,CARTÃO,INTER,35.9,Despesa,anonimizado
2712,2023-10-23,DEBITO,anonimizado,CARTÃO,INTER,45.67,Despesa,anonimizado
2713,2023-10-23,DEBITO,anonimizado,CARTÃO,INTER,51.15,Despesa,anonimizado
2714,2023-10-23,CREDITO,anonimizado,PIX,INTER,460.0,Recebimento,anonimizado
2715,2023-10-23,CREDITO,anonimizado,PIX,INTER,580.0,Recebimento,anonimizado
2716,2023-10-24,DEBITO,anonimizado,PIX,INTER,30.0,Despesa,anonimizado
2717,2023-10-24,DEBITO,anonimizado,PIX,INTER,15.0,Despesa,anonimizado
2718,2023-10-25,CREDITO,anonimizado,PIX,INTER,450.0,Recebimento,anonimizado
2719,2023-10-26,DEBITO,anonimizado,PIX,INTER,700.0,Despesa,anonimizado
2720,2023-10-27,DEBITO,anonimizado,PIX,INTER,30.0,Despesa,anonimizado
2721,2023-10-27,CREDITO,anonimizado,PIX,INTER,287.5,Recebimento,anonimizado
2722,2023-10-30,CREDITO,anonimizado,PIX,INTER,990.0,Recebimento,anonimizado
2723,2023-10-30,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2724,2023-11-01,CREDITO,anonimizado,PIX,INTER,1220.0,Recebimento,anonimizado
2725,2023-11-01,CREDITO,anonimizado,PIX,INTER,460.0,Recebimento,anonimizado
2726,2023-11-01,CREDITO,anonimizado,PIX,INTER,1000.0,Recebimento,anonimizado
2727,2023-11-01,CREDITO,anonimizado,PIX,INTER,460.0,Recebimento,anonimizado
2728,2023-11-01,DEBITO,anonimizado,CARTÃO,INTER,49.9,Despesa,anonimizado
2729,2023-11-01,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2730,2023-11-01,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2731,2023-11-01,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2732,2023-11-01,DEBITO,anonimizado,CARTÃO,INTER,34.85,Despesa,anonimizado
2733,2023-11-03,DEBITO,anonimizado,PIX,INTER,79.76,Despesa,anonimizado
2734,2023-11-03,CREDITO,anonimizado,PIX,INTER,37.5,Recebimento,anonimizado
2735,2023-11-04,CREDITO,anonimizado,PIX,INTER,450.0,Recebimento,anonimizado
2736,2023-11-06,CREDITO,anonimizado,PIX,INTER,225.0,Recebimento,anonimizado
2737,2023-11-06,CREDITO,anonimizado,PIX,INTER,75.0,Recebimento,anonimizado
2738,2023-11-06,CREDITO,anonimizado,PIX,INTER,1295.0,Recebimento,anonimizado
2739,2023-11-07,DEBITO,anonimizado,PIX,INTER,1721.11,Despesa,anonimizado
2740,2023-11-07,DEBITO,anonimizado,PIX,INTER,1053.03,Despesa,anonimizado
2741,2023-11-07,DEBITO,anonimizado,PIX,INTER,1603.3,Despesa,anonimizado
2742,2023-11-07,DEBITO,anonimizado,PIX,INTER,1335.0,Despesa,anonimizado
2743,2023-11-07,DEBITO,anonimizado,PIX,INTER,1335.0,Despesa,anonimizado
2744,2023-11-08,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2745,2023-11-08,DEBITO,anonimizado,BOLETO,INTER,733.38,Despesa,anonimizado
2746,2023-11-09,CREDITO,anonimizado,PIX,INTER,120.0,Recebimento,anonimizado
2747,2023-11-09,DEBITO,anonimizado,BOLETO,INTER,39.76,Despesa,anonimizado
2748,2023-11-09,CREDITO,anonimizado,PIX,INTER,110.0,Recebimento,anonimizado
2749,2023-11-10,CREDITO,anonimizado,PIX,INTER,96.59,Recebimento,anonimizado
2750,2023-11-10,DEBITO,anonimizado,PIX,INTER,216.0,Despesa,anonimizado
2751,2023-11-11,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2752,2023-11-12,DEBITO,anonimizado,PIX,INTER,84.92,Despesa,anonimizado
2753,2023-11-13,CREDITO,anonimizado,PIX,INTER,370.0,Recebimento,anonimizado
2754,2023-11-13,CREDITO,anonimizado,TRANSFERENCIA,INTER,1386.44,Recebimento,anonimizado
2755,2023-11-13,CREDITO,anonimizado,PIX,INTER,260.0,Recebimento,anonimizado
2756,2023-11-14,CREDITO,anonimizado,PIX,INTER,175.0,Recebimento,anonimizado
2757,2023-11-14,DEBITO,anonimizado,BOLETO,INTER,3098.34,Despesa,anonimizado
2758,2023-11-14,DEBITO,anonimizado,PIX,INTER,29.0,Despesa,anonimizado
2759,2023-11-14,CREDITO,anonimizado,PIX,INTER,1000.0,Recebimento,anonimizado
2760,2023-11-14,CREDITO,anonimizado,PIX,INTER,145.5,Recebimento,anonimizado
2761,2023-11-16,CREDITO,anonimizado,PIX,INTER,365.0,Recebimento,anonimizado
2762,2023-11-17,CREDITO,anonimizado,PIX,INTER,110.0,Recebimento,anonimizado
2763,2023-11-17,CREDITO,anonimizado,PIX,INTER,670.0,Recebimento,anonimizado
2764,2023-11-17,CREDITO,anonimizado,PIX,INTER,47.5,Recebimento,anonimizado
2765,2023-11-18,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2766,2023-11-20,DEBITO,anonimizado,BOLETO,INTER,4441.22,Despesa,anonimizado
2767,2023-11-23,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2768,2023-11-23,CREDITO,anonimizado,PIX,INTER,180.0,Recebimento,anonimizado
2769,2023-11-24,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2770,2023-11-27,CREDITO,anonimizado,PIX,INTER,12.5,Recebimento,anonimizado
2771,2023-11-27,CREDITO,anonimizado,PIX,INTER,690.0,Recebimento,anonimizado
2772,2023-11-27,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2773,2023-11-27,CREDITO,anonimizado,PIX,INTER,365.0,Recebimento,anonimizado
2774,2023-11-27,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2775,2023-11-28,CREDITO,anonimizado,PIX,INTER,365.0,Recebimento,anonimizado
2776,2023-11-28,DEBITO,anonimizado,PIX,INTER,30.0,Despesa,anonimizado
2777,2023-11-28,DEBITO,anonimizado,PIX,INTER,45.0,Despesa,anonimizado
2778,2023-11-29,CREDITO,anonimizado,PIX,INTER,40.0,Recebimento,anonimizado
2779,2023-11-29,DEBITO,anonimizado,PIX,INTER,40.0,Despesa,anonimizado
2780,2023-11-29,CREDITO,anonimizado,PIX,INTER,750.0,Recebimento,anonimizado
2781,2023-11-29,CREDITO,anonimizado,PIX,INTER,226.0,Recebimento,anonimizado
2782,2023-11-29,CREDITO,anonimizado,PIX,INTER,175.0,Recebimento,anonimizado
2783,2023-11-29,CREDITO,anonimizado,PIX,INTER,350.0,Recebimento,anonimizado
2784,2023-11-30,CREDITO,anonimizado,PIX,INTER,350.0,Recebimento,anonimizado
2785,2023-11-30,DEBITO,anonimizado,PIX,INTER,957.09,Despesa,anonimizado
2786,2023-12-01,CREDITO,anonimizado,PIX,INTER,50.0,Recebimento,anonimizado
2787,2023-12-01,CREDITO,anonimizado,PIX,INTER,595.0,Recebimento,anonimizado
2788,2023-12-01,CREDITO,anonimizado,PIX,INTER,435.0,Recebimento,anonimizado
2789,2023-12-01,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
2790,2023-12-04,CREDITO,anonimizado,PIX,INTER,220.0,Recebimento,anonimizado
